"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Arizona","Graham",1993,48,47,1,0,0,0,0,52,39,23,0,0,0,0,0,48
"Arizona","Maricopa",1993,365,101,193,51,20,0,0,200,133,65,116,0,240,0,0,9
"Arizona","Navajo",1993,117,117,0,0,0,0,0,41,27,15,0,0,0,0,84,33
"Arizona","Pima",1993,365,151,183,30,1,0,0,156,100,52,54,114,188,0,0,9
"Arizona","Pinal",1993,356,184,76,75,21,0,0,200,132,47,0,0,0,356,0,0
"Arizona","Santa Cruz",1993,45,30,15,0,0,0,0,83,59,35,0,0,0,0,0,45
"Arizona","Yavapai",1993,61,60,1,0,0,0,0,57,32,18,0,0,0,0,0,61
"Arizona","Yuma",1993,98,94,4,0,0,0,0,56,36,0,0,0,51,0,0,47
"Arkansas","Arkansas",1993,55,53,2,0,0,0,0,52,44,24,0,0,0,0,0,55
"Arkansas","Ashley",1993,61,60,1,0,0,0,0,54,39,24,0,0,0,0,0,61
"Arkansas","Clark",1993,351,288,56,7,0,0,0,126,71,37,0,0,351,0,0,0
"Arkansas","Craighead",1993,59,57,2,0,0,0,0,54,43,20,0,0,0,0,0,59
"Arkansas","Crittenden",1993,365,302,55,7,1,0,0,192,67,35,0,0,356,0,0,9
"Arkansas","Garland",1993,60,59,1,0,0,0,0,52,34,19,0,0,0,0,0,60
"Arkansas","Jefferson",1993,61,59,2,0,0,0,0,52,36,19,0,0,0,0,0,61
"Arkansas","Marion",1993,59,59,0,0,0,0,0,45,31,14,0,0,0,0,0,59
"Arkansas","Miller",1993,60,59,1,0,0,0,0,55,34,19,0,0,0,0,0,60
"Arkansas","Montgomery",1993,362,341,21,0,0,0,0,77,46,31,0,0,362,0,0,0
"Arkansas","Newton",1993,357,295,60,2,0,0,0,108,59,37,0,0,309,0,48,0
"Arkansas","Ouachita",1993,61,61,0,0,0,0,0,49,29,18,0,0,0,0,0,61
"Arkansas","Phillips",1993,58,53,5,0,0,0,0,55,44,23,0,0,0,0,0,58
"Arkansas","Polk",1993,55,53,2,0,0,0,0,57,35,20,0,0,0,0,0,55
"Arkansas","Pope",1993,61,61,0,0,0,0,0,49,35,19,0,0,0,0,0,61
"Arkansas","Pulaski",1993,365,290,70,4,1,0,0,156,74,38,63,37,243,11,0,11
"Arkansas","Sebastian",1993,60,58,2,0,0,0,0,54,37,20,0,0,0,0,0,60
"Arkansas","Union",1993,365,243,58,55,9,0,0,180,115,29,0,0,0,344,0,21
"Arkansas","Washington",1993,51,49,2,0,0,0,0,53,36,19,0,0,0,0,0,51
"Arkansas","White",1993,55,54,1,0,0,0,0,51,38,19,0,0,0,0,0,55
"California","Alameda",1993,365,275,78,8,4,0,0,192,71,38,11,171,181,0,0,2
"California","Amador",1993,364,238,86,35,5,0,0,161,101,42,15,0,349,0,0,0
"California","Butte",1993,365,277,73,15,0,0,0,143,71,38,34,117,202,0,0,12
"California","Colusa",1993,357,286,57,14,0,0,0,150,67,37,0,0,310,0,0,47
"California","Contra Costa",1993,365,267,82,15,1,0,0,177,71,43,8,128,208,15,0,6
"California","Del Norte",1993,360,355,5,0,0,0,0,62,37,29,0,0,343,0,17,0
"California","El Dorado",1993,365,170,143,44,7,1,0,203,115,52,72,9,261,0,19,4
"California","Fresno",1993,365,126,119,65,44,11,0,217,164,68,35,85,237,0,0,8
"California","Glenn",1993,365,301,47,17,0,0,0,143,71,37,0,0,346,0,0,19
"California","Imperial",1993,365,126,145,74,17,3,0,224,140,62,0,0,339,0,0,26
"California","Inyo",1993,365,276,67,9,6,3,4,677,71,38,45,0,207,0,0,113
"California","Kern",1993,365,88,114,73,63,27,0,221,192,89,4,71,272,0,0,18
"California","Kings",1993,235,155,59,19,2,0,0,169,97,40,0,0,195,0,0,40
"California","Lake",1993,359,351,7,1,0,0,0,105,42,29,0,0,357,0,0,2
"California","Los Angeles",1993,365,29,108,111,45,72,0,284,221,108,40,135,189,0,0,1
"California","Madera",1993,357,189,96,49,20,3,0,205,140,48,0,0,339,0,0,18
"California","Marin",1993,365,329,36,0,0,0,0,84,50,31,4,228,93,0,34,6
"California","Mariposa",1993,365,253,86,26,0,0,0,136,93,40,0,0,357,0,0,8
"California","Mendocino",1993,365,360,5,0,0,0,0,84,39,28,48,94,199,0,0,24
"California","Merced",1993,363,204,86,59,13,1,0,205,122,47,0,79,272,0,0,12
"California","Mono",1993,365,242,105,16,0,0,2,877,87,46,35,0,315,0,0,15
"California","Monterey",1993,365,328,29,8,0,0,0,143,51,35,0,61,301,0,0,3
"California","Napa",1993,365,336,25,4,0,0,0,143,48,35,38,101,218,0,0,8
"California","Nevada",1993,229,214,15,0,0,0,0,90,48,38,0,0,207,0,0,22
"California","Orange",1993,365,127,151,67,15,5,0,218,126,67,1,202,161,1,0,0
"California","Placer",1993,365,219,91,39,14,2,0,216,119,47,8,103,252,0,0,2
"California","Plumas",1993,255,173,79,3,0,0,0,119,71,46,0,0,224,0,0,31
"California","Riverside",1993,365,88,101,50,55,71,0,295,222,100,20,86,248,0,0,11
"California","Sacramento",1993,365,193,131,30,9,2,0,214,105,49,59,100,199,0,0,7
"California","San Benito",1993,365,256,81,26,2,0,0,154,90,42,0,0,359,0,4,2
"California","San Bernardino",1993,365,49,98,61,57,100,0,284,235,119,0,115,250,0,0,0
"California","San Diego",1993,365,96,140,74,44,11,0,252,159,80,18,91,251,2,0,3
"California","San Francisco",1993,365,316,49,0,0,0,0,79,57,37,51,240,60,1,0,13
"California","San Joaquin",1993,365,234,101,26,4,0,0,179,100,46,21,137,197,0,0,10
"California","San Luis Obispo",1993,365,296,58,11,0,0,0,150,74,40,0,63,297,1,0,4
"California","San Mateo",1993,365,307,57,1,0,0,0,119,58,32,12,270,80,0,0,3
"California","Santa Barbara",1993,365,150,153,51,10,1,0,205,122,56,16,25,316,4,0,4
"California","Santa Clara",1993,365,235,106,20,3,1,0,207,89,44,13,189,162,0,0,1
"California","Santa Cruz",1993,360,344,15,1,0,0,0,105,44,31,0,14,330,10,0,6
"California","Shasta",1993,365,301,54,9,1,0,0,156,69,39,14,0,333,0,3,15
"California","Siskiyou",1993,335,331,4,0,0,0,0,100,42,30,0,0,318,0,0,17
"California","Solano",1993,365,301,58,4,2,0,0,177,60,38,51,72,237,3,0,2
"California","Sonoma",1993,365,333,29,3,0,0,0,108,48,37,10,96,251,0,0,8
"California","Stanislaus",1993,365,214,113,27,9,2,0,203,101,47,18,138,194,0,0,15
"California","Sutter",1993,365,255,86,20,3,1,0,203,87,43,9,122,227,0,0,7
"California","Tehama",1993,355,286,51,14,4,0,0,169,84,37,0,0,345,0,0,10
"California","Tulare",1993,365,135,95,71,53,11,0,221,177,67,0,72,279,0,5,9
"California","Tuolumne",1993,365,225,94,40,6,0,0,156,105,43,6,0,359,0,0,0
"California","Ventura",1993,365,146,127,48,37,7,0,225,154,64,0,68,297,0,0,0
"California","Yolo",1993,364,297,55,11,1,0,0,179,71,38,6,0,343,0,0,15
"Colorado","Adams",1993,365,166,177,22,0,0,0,147,90,52,3,111,161,50,0,40
"Colorado","Alamosa",1993,351,343,8,0,0,0,0,73,38,20,0,0,0,0,22,329
"Colorado","Arapahoe",1993,365,246,109,10,0,0,0,136,74,46,10,207,145,0,0,3
"Colorado","Archuleta",1993,339,260,79,0,0,0,0,86,62,36,0,0,0,0,0,339
"Colorado","Boulder",1993,365,265,84,15,1,0,0,192,74,43,76,0,246,0,0,43
"Colorado","Delta",1993,236,221,15,0,0,0,0,73,44,26,0,0,0,0,0,236
"Colorado","Denver",1993,365,128,192,45,0,0,0,150,103,58,39,139,56,116,0,15
"Colorado","Douglas",1993,162,120,37,4,1,0,0,166,67,44,0,0,125,0,0,37
"Colorado","Eagle",1993,140,138,2,0,0,0,0,73,32,18,0,0,0,0,0,140
"Colorado","El Paso",1993,365,223,136,6,0,0,0,119,69,48,11,165,94,68,0,27
"Colorado","Fremont",1993,320,316,4,0,0,0,0,62,31,17,0,0,0,0,0,320
"Colorado","Garfield",1993,60,49,11,0,0,0,0,91,60,32,0,0,0,0,0,60
"Colorado","Gunnison",1993,361,279,82,0,0,0,0,90,61,45,0,0,330,0,0,31
"Colorado","Jefferson",1993,365,232,105,23,5,0,0,192,93,44,24,60,274,0,0,7
"Colorado","La Plata",1993,361,297,63,1,0,0,0,101,61,43,0,6,349,0,0,6
"Colorado","Larimer",1993,365,266,92,6,1,0,0,169,69,45,34,0,328,0,0,3
"Colorado","Mesa",1993,365,337,27,1,0,0,0,136,49,33,318,0,0,0,0,47
"Colorado","Montezuma",1993,229,220,9,0,0,0,0,80,47,34,0,0,187,0,42,0
"Colorado","Pitkin",1993,353,331,22,0,0,0,0,72,38,19,0,0,0,0,4,349
"Colorado","Prowers",1993,361,354,7,0,0,0,0,62,34,20,0,0,0,0,0,361
"Colorado","Pueblo",1993,54,54,0,0,0,0,0,48,35,23,0,0,0,0,0,54
"Colorado","Routt",1993,355,309,45,1,0,0,0,102,57,25,0,0,0,0,0,355
"Colorado","San Juan",1993,94,94,0,0,0,0,0,29,19,11,0,0,0,0,94,0
"Colorado","San Miguel",1993,330,263,67,0,0,0,0,91,58,31,0,0,0,0,0,330
"Colorado","Summit",1993,56,49,7,0,0,0,0,88,54,15,0,0,0,0,0,56
"Colorado","Weld",1993,365,316,48,1,0,0,0,115,57,38,85,0,254,0,0,26
"Connecticut","Fairfield",1993,365,191,137,17,13,7,0,215,102,49,25,88,130,118,0,4
"Connecticut","Hartford",1993,365,283,64,12,5,1,0,210,69,41,118,105,117,25,0,0
"Connecticut","Litchfield",1993,237,181,37,11,7,1,0,204,87,38,0,0,213,0,0,24
"Connecticut","Middlesex",1993,234,184,28,13,6,3,0,208,93,38,0,0,208,0,0,26
"Connecticut","New Haven",1993,365,144,186,22,11,2,0,207,100,57,1,89,92,62,0,121
"Connecticut","New London",1993,361,282,57,15,7,0,0,197,80,34,0,0,178,169,0,14
"Connecticut","Tolland",1993,361,302,33,16,8,2,0,218,77,30,0,0,212,149,0,0
"Connecticut","Windham",1993,60,60,0,0,0,0,0,44,34,15,0,0,0,0,0,60
"Country Of Mexico","CHIHUAHUA STATE",1993,344,207,121,16,0,0,0,149,84,43,175,0,123,0,0,46
"Country Of Mexico","SONORA",1993,15,8,7,0,0,0,0,100,96,49,0,0,0,0,0,15
"Delaware","Kent",1993,340,228,77,27,8,0,0,195,101,39,0,0,182,148,0,10
"Delaware","New Castle",1993,365,99,162,79,22,3,0,212,132,72,2,25,112,223,0,3
"Delaware","Sussex",1993,190,102,48,28,12,0,0,182,129,49,0,0,182,8,0,0
"District Of Columbia","District of Columbia",1993,365,144,171,31,17,2,0,202,115,56,17,120,92,68,68,0
"Florida","Alachua",1993,47,46,1,0,0,0,0,53,31,20,0,0,0,0,0,47
"Florida","Bay",1993,46,45,1,0,0,0,0,52,43,26,0,0,0,0,0,46
"Florida","Brevard",1993,365,296,59,10,0,0,0,129,71,36,0,0,363,0,0,2
"Florida","Broward",1993,365,295,57,9,4,0,0,179,62,39,52,59,218,33,0,3
"Florida","Citrus",1993,75,48,27,0,0,0,0,96,65,44,0,0,0,0,75,0
"Florida","Duval",1993,365,206,118,36,5,0,0,170,104,48,20,44,185,110,0,6
"Florida","Escambia",1993,365,193,84,74,14,0,0,199,129,49,0,0,256,103,0,6
"Florida","Gulf",1993,45,44,1,0,0,0,0,51,42,21,0,0,0,0,0,45
"Florida","Hamilton",1993,361,266,52,37,6,0,0,178,107,16,0,0,0,330,0,31
"Florida","Hillsborough",1993,365,51,162,139,13,0,0,184,134,89,1,2,66,294,0,2
"Florida","Lee",1993,365,328,34,3,0,0,0,108,51,34,0,0,365,0,0,0
"Florida","Liberty",1993,326,271,52,3,0,0,0,105,64,39,0,0,326,0,0,0
"Florida","Manatee",1993,365,290,65,10,0,0,0,143,72,38,0,0,362,0,0,3
"Florida","Miami-Dade",1993,365,284,64,12,5,0,0,192,67,38,32,84,218,0,24,7
"Florida","Nassau",1993,365,285,61,18,1,0,0,154,76,23,0,0,0,332,0,33
"Florida","Okaloosa",1993,46,44,2,0,0,0,0,58,33,23,0,0,0,0,0,46
"Florida","Orange",1993,365,287,60,18,0,0,0,150,76,40,46,35,271,10,0,3
"Florida","Osceola",1993,118,110,6,2,0,0,0,112,43,31,0,0,118,0,0,0
"Florida","Palm Beach",1993,365,277,68,17,3,0,0,161,79,37,18,93,185,67,0,2
"Florida","Pasco",1993,347,266,72,9,0,0,0,133,74,41,0,0,347,0,0,0
"Florida","Pinellas",1993,365,180,106,68,11,0,0,187,123,51,11,43,146,161,0,4
"Florida","Polk",1993,365,257,83,22,3,0,0,164,90,39,0,0,292,73,0,0
"Florida","Putnam",1993,362,316,41,5,0,0,0,129,60,14,0,0,0,323,0,39
"Florida","Sarasota",1993,365,240,111,13,1,0,0,161,79,45,128,0,190,24,0,23
"Florida","Seminole",1993,365,306,48,8,3,0,0,159,67,36,0,0,362,0,0,3
"Florida","St. Johns",1993,362,296,59,7,0,0,0,147,71,36,0,0,362,0,0,0
"Florida","Volusia",1993,365,295,63,7,0,0,0,140,64,36,0,0,364,0,0,1
"Georgia","Bartow",1993,354,305,31,15,3,0,0,187,65,13,0,0,0,354,0,0
"Georgia","Charlton",1993,96,56,39,1,0,0,0,103,63,45,0,0,0,0,96,0
"Georgia","Chatham",1993,364,349,15,0,0,0,0,71,37,13,0,0,0,319,0,45
"Georgia","Chattooga",1993,29,29,0,0,0,0,0,43,30,17,0,0,0,0,0,29
"Georgia","Dawson",1993,271,157,89,19,6,0,0,195,100,48,0,0,271,0,0,0
"Georgia","DeKalb",1993,365,250,72,28,11,4,0,235,105,41,44,104,212,0,0,5
"Georgia","Douglas",1993,256,128,76,32,17,3,0,240,133,51,0,0,256,0,0,0
"Georgia","Fannin",1993,354,283,45,20,6,0,0,200,86,16,0,0,0,354,0,0
"Georgia","Floyd",1993,343,275,52,16,0,0,0,144,69,17,0,0,0,343,0,0
"Georgia","Fulton",1993,358,160,122,56,15,5,0,249,126,55,0,61,180,110,0,7
"Georgia","Glynn",1993,346,342,4,0,0,0,0,71,19,6,0,0,0,346,0,0
"Georgia","Muscogee",1993,285,203,68,14,0,0,0,143,84,42,0,0,250,35,0,0
"Georgia","Paulding",1993,257,141,69,34,11,2,0,213,126,48,0,0,257,0,0,0
"Georgia","Pike",1993,354,242,80,28,4,0,0,172,100,42,0,0,354,0,0,0
"Georgia","Richmond",1993,261,152,78,26,5,0,0,169,105,46,0,0,261,0,0,0
"Georgia","Rockdale",1993,263,122,75,40,19,7,0,214,150,54,0,0,263,0,0,0
"Georgia","Spalding",1993,55,53,2,0,0,0,0,57,36,19,0,0,0,0,0,55
"Georgia","Sumter",1993,358,261,80,17,0,0,0,150,87,41,0,0,358,0,0,0
"Georgia","Washington",1993,53,50,3,0,0,0,0,60,43,24,0,0,0,0,0,53
"Hawaii","Hawaii",1993,363,273,3,30,57,0,0,200,187,31,0,0,255,107,1,0
"Hawaii","Honolulu",1993,365,355,10,0,0,0,0,74,41,30,45,16,256,27,0,21
"Hawaii","Kauai",1993,42,42,0,0,0,0,0,38,20,13,0,0,0,0,0,42
"Hawaii","Maui",1993,357,357,0,0,0,0,0,43,37,28,0,0,339,0,10,8
"Idaho","Ada",1993,357,293,64,0,0,0,0,87,58,32,293,0,0,0,0,64
"Idaho","Bannock",1993,173,151,21,1,0,0,0,139,52,31,0,0,0,0,0,173
"Idaho","Bonner",1993,96,73,23,0,0,0,0,87,57,30,0,0,0,0,0,96
"Idaho","Bonneville",1993,47,42,5,0,0,0,0,63,51,29,0,0,0,0,0,47
"Idaho","Butte",1993,340,331,9,0,0,0,0,85,47,39,0,0,327,0,13,0
"Idaho","Canyon",1993,25,18,7,0,0,0,0,66,60,38,0,0,0,0,0,25
"Idaho","Caribou",1993,59,58,1,0,0,0,0,51,41,20,0,0,0,0,0,59
"Idaho","Kootenai",1993,117,94,23,0,0,0,0,91,58,32,0,0,0,0,0,117
"Idaho","Lemhi",1993,63,46,17,0,0,0,0,98,64,25,0,0,0,0,8,55
"Idaho","Lewis",1993,36,24,12,0,0,0,0,84,65,38,0,0,0,0,0,36
"Idaho","Nez Perce",1993,61,46,15,0,0,0,0,76,63,34,0,0,0,0,0,61
"Idaho","Shoshone",1993,119,82,37,0,0,0,0,98,66,36,0,0,0,0,0,119
"Illinois","Adams",1993,365,321,28,15,1,0,0,151,61,31,0,0,273,84,0,8
"Illinois","Champaign",1993,353,335,17,1,0,0,0,115,45,30,0,0,315,26,0,12
"Illinois","Coles",1993,56,53,3,0,0,0,0,86,31,16,0,0,0,0,0,56
"Illinois","Cook",1993,365,77,206,78,3,1,0,202,110,71,1,78,41,223,0,22
"Illinois","DuPage",1993,364,326,37,1,0,0,0,111,51,31,0,0,273,80,0,11
"Illinois","Effingham",1993,232,188,39,5,0,0,0,126,67,41,0,0,232,0,0,0
"Illinois","Jackson",1993,51,51,0,0,0,0,0,49,35,17,0,0,0,0,0,51
"Illinois","Jersey",1993,223,187,27,8,1,0,0,164,61,38,0,0,223,0,0,0
"Illinois","Kane",1993,358,330,21,7,0,0,0,126,49,31,0,0,358,0,0,0
"Illinois","La Salle",1993,56,52,4,0,0,0,0,84,39,21,0,0,0,0,0,56
"Illinois","Lake",1993,364,323,32,8,1,0,0,154,51,30,0,0,364,0,0,0
"Illinois","Macon",1993,361,307,52,2,0,0,0,143,55,34,0,0,211,113,0,37
"Illinois","Macoupin",1993,362,302,52,7,1,0,0,179,64,36,0,0,292,68,0,2
"Illinois","Madison",1993,365,80,170,108,6,1,0,205,123,77,5,0,83,267,0,10
"Illinois","McHenry",1993,239,197,33,8,1,0,0,151,67,33,0,0,239,0,0,0
"Illinois","Peoria",1993,364,247,97,20,0,0,0,133,80,43,163,0,109,91,0,1
"Illinois","Randolph",1993,365,253,74,31,7,0,0,200,101,40,0,0,201,107,0,57
"Illinois","Rock Island",1993,365,336,26,3,0,0,0,107,48,29,0,0,265,87,0,13
"Illinois","Saint Clair",1993,365,117,117,116,15,0,0,200,132,77,0,42,38,277,0,8
"Illinois","Sangamon",1993,365,245,63,51,6,0,0,164,115,39,40,0,211,112,0,2
"Illinois","Tazewell",1993,351,262,48,34,7,0,0,183,105,23,0,0,0,320,0,31
"Illinois","Wabash",1993,365,251,72,34,8,0,0,188,104,31,0,0,0,365,0,0
"Illinois","Will",1993,364,299,56,9,0,0,0,114,60,33,0,0,251,83,0,30
"Illinois","Winnebago",1993,365,347,16,2,0,0,0,101,47,29,0,0,361,0,0,4
"Indiana","Allen",1993,365,284,62,17,2,0,0,182,77,35,4,130,174,34,0,23
"Indiana","Clark",1993,204,120,49,18,16,1,0,209,136,47,0,0,175,0,0,29
"Indiana","Daviess",1993,364,222,57,69,16,0,0,200,129,36,0,0,0,353,0,11
"Indiana","Dearborn",1993,365,172,120,62,11,0,0,200,115,52,0,0,0,365,0,0
"Indiana","Dubois",1993,56,52,4,0,0,0,0,56,44,24,0,0,0,0,0,56
"Indiana","Elkhart",1993,183,136,37,9,1,0,0,151,80,42,0,0,183,0,0,0
"Indiana","Floyd",1993,365,207,87,67,4,0,0,166,111,41,0,0,0,365,0,0
"Indiana","Fountain",1993,362,271,45,40,6,0,0,200,107,21,0,0,0,362,0,0
"Indiana","Gibson",1993,358,209,92,52,5,0,0,199,108,43,0,0,0,358,0,0
"Indiana","Hamilton",1993,174,94,52,23,5,0,0,192,119,49,0,0,174,0,0,0
"Indiana","Hancock",1993,183,84,65,28,6,0,0,172,126,54,0,0,183,0,0,0
"Indiana","Jasper",1993,361,338,23,0,0,0,0,90,44,19,0,0,0,339,0,22
"Indiana","Jefferson",1993,365,125,86,114,40,0,0,200,153,80,0,0,0,365,0,0
"Indiana","Knox",1993,361,285,67,6,3,0,0,159,77,35,0,0,361,0,0,0
"Indiana","LaPorte",1993,361,257,80,23,1,0,0,200,85,40,0,0,120,241,0,0
"Indiana","Lake",1993,365,182,137,45,1,0,0,161,104,51,5,77,68,181,0,34
"Indiana","Lawrence",1993,3,3,0,0,0,0,0,21,21,19,0,0,0,0,0,3
"Indiana","Madison",1993,206,126,60,20,0,0,0,150,100,45,0,0,172,0,0,34
"Indiana","Marion",1993,365,87,170,100,8,0,0,177,126,76,2,13,59,283,0,8
"Indiana","Montgomery",1993,289,280,9,0,0,0,0,81,37,14,0,0,0,289,0,0
"Indiana","Morgan",1993,353,262,78,13,0,0,0,121,77,27,0,5,0,347,0,1
"Indiana","Pike",1993,364,221,53,73,17,0,0,200,132,37,0,0,0,364,0,0
"Indiana","Porter",1993,365,218,116,29,2,0,0,157,95,46,0,0,142,218,0,5
"Indiana","Posey",1993,363,270,77,16,0,0,0,139,76,29,0,0,0,363,0,0
"Indiana","Spencer",1993,365,137,139,74,15,0,0,200,120,61,0,4,0,358,0,3
"Indiana","St. Joseph",1993,295,222,53,19,1,0,0,166,84,37,0,88,176,0,0,31
"Indiana","Sullivan",1993,352,280,60,11,1,0,0,200,66,29,0,0,0,352,0,0
"Indiana","Tippecanoe",1993,264,241,18,5,0,0,0,137,50,25,0,130,0,122,0,12
"Indiana","Vanderburgh",1993,365,152,140,62,11,0,0,200,118,57,37,0,99,227,0,2
"Indiana","Vermillion",1993,64,62,2,0,0,0,0,57,35,17,0,0,0,0,0,64
"Indiana","Vigo",1993,365,217,114,33,1,0,0,179,97,46,0,0,108,224,0,33
"Indiana","Wabash",1993,360,349,11,0,0,0,0,90,46,30,0,0,360,0,0,0
"Indiana","Warrick",1993,365,67,83,153,62,0,0,200,164,107,0,0,52,312,0,1
"Indiana","Wayne",1993,364,173,131,57,3,0,0,200,108,52,0,35,0,329,0,0
"Iowa","Black Hawk",1993,57,55,2,0,0,0,0,51,44,27,0,0,0,0,0,57
"Iowa","Cerro Gordo",1993,348,284,61,3,0,0,0,112,58,31,0,0,0,0,0,348
"Iowa","Clinton",1993,365,220,64,76,5,0,0,192,119,31,0,0,0,279,0,86
"Iowa","Delaware",1993,50,50,0,0,0,0,0,46,27,16,0,0,0,0,0,50
"Iowa","Dubuque",1993,362,340,20,2,0,0,0,113,40,10,0,0,0,362,0,0
"Iowa","Lee",1993,334,258,44,32,0,0,0,147,100,10,0,0,0,334,0,0
"Iowa","Linn",1993,365,192,123,46,4,0,0,196,105,49,13,0,90,256,0,6
"Iowa","Muscatine",1993,365,211,64,70,20,0,0,200,126,34,0,0,0,365,0,0
"Iowa","Polk",1993,305,267,37,1,0,0,0,108,52,35,113,0,128,0,0,64
"Iowa","Scott",1993,365,287,69,9,0,0,0,143,67,38,0,0,221,110,0,34
"Iowa","Van Buren",1993,359,343,14,2,0,0,0,115,47,24,0,0,196,163,0,0
"Iowa","Woodbury",1993,59,58,1,0,0,0,0,52,37,18,0,0,0,0,0,59
"Kansas","Cloud",1993,34,31,3,0,0,0,0,69,47,22,0,0,0,0,0,34
"Kansas","Ford",1993,310,284,26,0,0,0,0,90,48,34,6,0,287,0,0,17
"Kansas","Johnson",1993,54,54,0,0,0,0,0,38,31,20,0,0,0,0,0,54
"Kansas","Neosho",1993,61,59,2,0,0,0,0,63,38,21,0,0,0,0,0,61
"Kansas","Sedgwick",1993,365,297,67,1,0,0,0,107,59,37,61,0,241,31,0,32
"Kansas","Shawnee",1993,50,50,0,0,0,0,0,50,38,24,0,0,0,0,0,50
"Kansas","Sherman",1993,108,105,3,0,0,0,0,55,36,25,0,0,57,0,0,51
"Kansas","Wyandotte",1993,365,287,71,6,1,0,0,197,62,35,31,0,163,61,0,110
"Kentucky","Bell",1993,365,279,79,7,0,0,0,126,74,41,146,0,202,0,0,17
"Kentucky","Boone",1993,212,138,59,15,0,0,0,136,93,44,0,0,212,0,0,0
"Kentucky","Boyd",1993,365,151,151,55,8,0,0,177,110,58,8,35,105,204,0,13
"Kentucky","Bullitt",1993,347,270,62,9,6,0,0,177,77,36,0,170,168,0,0,9
"Kentucky","Campbell",1993,365,212,120,32,1,0,0,187,97,46,0,79,114,168,0,4
"Kentucky","Carter",1993,58,56,2,0,0,0,0,52,44,22,0,0,0,0,0,58
"Kentucky","Christian",1993,348,254,74,20,0,0,0,147,84,42,0,6,304,38,0,0
"Kentucky","Daviess",1993,365,195,118,47,5,0,0,200,112,49,9,24,128,182,0,22
